epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
66,26149,,,0.71875,0.5877033472061157,,
66,26199,,,0.75,0.5746080875396729,,
66,26249,,,0.7734375,0.5479933619499207,,
66,26299,,,0.75,0.5605977177619934,,
66,26349,,,0.65625,0.5994181632995605,,
66,26397,,,,,0.7272433042526245,0.5671692490577698
67,26399,,,0.765625,0.560479462146759,,
67,26449,,,0.71875,0.5994128584861755,,
67,26499,,,0.765625,0.569441556930542,,
67,26549,,,0.703125,0.5805832147598267,,
67,26599,,,0.6796875,0.6000871658325195,,
67,26649,,,0.703125,0.5811407566070557,,
67,26699,,,0.765625,0.5509610772132874,,
67,26749,,,0.7578125,0.5413217544555664,,
67,26791,,,,,0.7301124334335327,0.5666844248771667
68,26799,,,0.796875,0.5330708622932434,,
68,26849,,,0.6796875,0.6150145530700684,,
68,26899,,,0.7265625,0.5639454126358032,,
68,26949,,,0.734375,0.5614948272705078,,
68,26999,,,0.8203125,0.4958290159702301,,
68,27049,,,0.7890625,0.540167510509491,,
68,27099,,,0.7265625,0.5668299198150635,,
68,27149,,,0.7421875,0.575853705406189,,
68,27185,,,,,0.7245129346847534,0.5671261548995972
69,27199,,,0.765625,0.5366784334182739,,
69,27249,,,0.7265625,0.5614801645278931,,
69,27299,,,0.7265625,0.5762057900428772,,
69,27349,,,0.7578125,0.5726511478424072,,
69,27399,,,0.765625,0.5305062532424927,,
69,27449,,,0.765625,0.5437920689582825,,
69,27499,,,0.78125,0.5508785843849182,,
69,27549,,,0.6640625,0.5953058004379272,,
69,27579,,,,,0.7255310416221619,0.5665956139564514
70,27599,,,0.71875,0.5920538902282715,,
70,27649,,,0.7421875,0.5603605508804321,,
70,27699,,,0.7265625,0.5642057657241821,,
70,27749,,,0.7421875,0.5485027432441711,,
70,27799,,,0.7421875,0.5770865082740784,,
70,27849,,,0.7421875,0.5729691982269287,,
70,27899,,,0.7109375,0.5589354634284973,,
70,27949,,,0.7265625,0.5819805860519409,,
70,27973,,,,,0.7314082384109497,0.5659913420677185
71,27999,,,0.765625,0.5480983257293701,,
71,28049,,,0.71875,0.5695278644561768,,
71,28099,,,0.7265625,0.5855312943458557,,
71,28149,,,0.7734375,0.5230690240859985,,
71,28199,,,0.6953125,0.5706401467323303,,
71,28249,,,0.7734375,0.540302574634552,,
71,28299,,,0.71875,0.5663280487060547,,
71,28349,,,0.640625,0.6372449398040771,,
71,28367,,,,,0.7342773675918579,0.5669468641281128
72,28399,,,0.7578125,0.547182559967041,,
72,28449,,,0.7890625,0.5436700582504272,,
72,28499,,,0.78125,0.5313917398452759,,
72,28549,,,0.7109375,0.5915800929069519,,
72,28599,,,0.7421875,0.573878288269043,,
72,28649,,,0.6953125,0.5999138951301575,,
72,28699,,,0.7265625,0.5640296339988708,,
72,28749,,,0.75,0.5656437873840332,,
72,28761,,,,,0.7329816222190857,0.5660099387168884
73,28799,,,0.7421875,0.5679681897163391,,
73,28849,,,0.7109375,0.581341564655304,,
73,28899,,,0.75,0.5547577142715454,,
73,28949,,,0.703125,0.5881475806236267,,
73,28999,,,0.703125,0.583580732345581,,
73,29049,,,0.640625,0.5920628309249878,,
73,29099,,,0.7578125,0.5515326261520386,,
73,29149,,,0.75,0.5705677270889282,,
73,29155,,,,,0.7327964901924133,0.5656211972236633
74,29199,,,0.765625,0.5572898387908936,,
74,29249,,,0.75,0.5557763576507568,,
74,29299,,,0.6796875,0.5922790765762329,,
74,29349,,,0.65625,0.6042274236679077,,
74,29399,,,0.625,0.611931324005127,,
74,29449,,,0.71875,0.5750417709350586,,
74,29499,,,0.71875,0.5538281798362732,,
74,29549,,,0.7815126180648804,0.5413327813148499,,
74,29549,,,,,0.7294182777404785,0.5653439164161682
75,29599,,,0.734375,0.560999870300293,,
75,29649,,,0.734375,0.5704540014266968,,
75,29699,,,0.765625,0.5505279302597046,,
75,29749,,,0.796875,0.5262165069580078,,
75,29799,,,0.671875,0.5889133214950562,,
75,29849,,,0.765625,0.5608829259872437,,
75,29899,,,0.75,0.5651591420173645,,
75,29943,,,,,0.7299273610115051,0.5651887059211731
76,29949,,,0.71875,0.5844916105270386,,
76,29999,,,0.78125,0.5462546348571777,,
76,30049,,,0.7421875,0.5679023861885071,,
76,30099,,,0.71875,0.5658241510391235,,
76,30149,,,0.734375,0.5699509382247925,,
76,30199,,,0.7109375,0.5990399718284607,,
76,30249,,,0.7265625,0.5739930868148804,,
76,30299,,,0.734375,0.5780863761901855,,
76,30337,,,,,0.7295571565628052,0.5650498270988464
77,30349,,,0.75,0.5599179267883301,,
77,30399,,,0.7734375,0.5622360110282898,,
77,30449,,,0.7890625,0.5446838140487671,,
77,30499,,,0.6953125,0.5827986598014832,,
77,30549,,,0.7578125,0.5478427410125732,,
77,30599,,,0.75,0.5615615844726562,,
77,30649,,,0.7421875,0.5591325759887695,,
77,30699,,,0.75,0.5599302053451538,,
77,30731,,,,,0.7326576709747314,0.5649077296257019
78,30749,,,0.734375,0.5649523735046387,,
78,30799,,,0.75,0.5629622936248779,,
78,30849,,,0.8203125,0.5153545141220093,,
78,30899,,,0.6640625,0.5964479446411133,,
78,30949,,,0.7578125,0.5787602663040161,,
78,30999,,,0.7734375,0.5459449291229248,,
78,31049,,,0.7578125,0.5543303489685059,,
78,31099,,,0.7109375,0.5628217458724976,,
78,31125,,,,,0.7292794585227966,0.5649685263633728
79,31149,,,0.75,0.5501856803894043,,
79,31199,,,0.78125,0.5418721437454224,,
79,31249,,,0.7109375,0.5792900919914246,,
79,31299,,,0.7421875,0.5607631206512451,,
79,31349,,,0.8125,0.5416518449783325,,
79,31399,,,0.6875,0.5864354372024536,,
79,31449,,,0.671875,0.5859569311141968,,
79,31499,,,0.796875,0.5420805215835571,,
79,31519,,,,,0.7296034097671509,0.5647245645523071
80,31549,,,0.7109375,0.5814728736877441,,
80,31599,,,0.6484375,0.5821660161018372,,
80,31649,,,0.8046875,0.5418295860290527,,
80,31699,,,0.6484375,0.5865771174430847,,
80,31749,,,0.6875,0.5880908370018005,,
80,31799,,,0.796875,0.5299170017242432,,
80,31849,,,0.7734375,0.5472314357757568,,
80,31899,,,0.640625,0.6017137765884399,,
80,31913,,,,,0.7336757779121399,0.5646048188209534
81,31949,,,0.75,0.5677169561386108,,
81,31999,,,0.7734375,0.547005295753479,,
81,32049,,,0.6640625,0.6000369191169739,,
81,32099,,,0.7578125,0.553214430809021,,
81,32149,,,0.75,0.551593542098999,,
81,32199,,,0.7421875,0.5655856728553772,,
81,32249,,,0.734375,0.5751736164093018,,
81,32299,,,0.671875,0.5870646238327026,,
81,32307,,,,,0.7319172620773315,0.5644868016242981
82,32349,,,0.8125,0.5258313417434692,,
82,32399,,,0.7265625,0.5719425678253174,,
82,32449,,,0.734375,0.5878501534461975,,
82,32499,,,0.7265625,0.5555227994918823,,
82,32549,,,0.7578125,0.5458858013153076,,
82,32599,,,0.7890625,0.5171778202056885,,
82,32649,,,0.703125,0.5601983666419983,,
82,32699,,,0.7421875,0.5620445013046265,,
82,32701,,,,,0.7319172620773315,0.5644040107727051
83,32749,,,0.7109375,0.5750302076339722,,
83,32799,,,0.65625,0.5843353867530823,,
83,32849,,,0.7265625,0.565824031829834,,
83,32899,,,0.7578125,0.5545607805252075,,
83,32949,,,0.78125,0.5320397615432739,,
83,32999,,,0.6640625,0.5923754572868347,,
83,33049,,,0.6796875,0.5795223712921143,,
83,33095,,,,,0.730436384677887,0.5643597841262817
84,33099,,,0.6796875,0.6028618216514587,,
84,33149,,,0.7421875,0.5708832144737244,,
84,33199,,,0.671875,0.5862074494361877,,
84,33249,,,0.7265625,0.5811481475830078,,
84,33299,,,0.78125,0.5334383249282837,,
84,33349,,,0.7109375,0.5997875928878784,,
84,33399,,,0.8203125,0.5273304581642151,,
84,33449,,,0.734375,0.5662773847579956,,
84,33489,,,,,0.7326576709747314,0.56426602602005
85,33499,,,0.7734375,0.5642719268798828,,
85,33549,,,0.6796875,0.5786185264587402,,
85,33599,,,0.6640625,0.6010153889656067,,
85,33649,,,0.71875,0.586178183555603,,
85,33699,,,0.75,0.5560121536254883,,
85,33749,,,0.6875,0.5998216867446899,,
85,33799,,,0.7421875,0.5868921875953674,,
85,33849,,,0.7734375,0.5513342618942261,,
85,33883,,,,,0.7326576709747314,0.564211905002594
86,33899,,,0.7734375,0.5426110625267029,,
86,33949,,,0.7109375,0.581421434879303,,
86,33999,,,0.75,0.5620577931404114,,
86,34049,,,0.71875,0.5717952847480774,,
86,34099,,,0.703125,0.56846022605896,,
86,34149,,,0.8125,0.5178925395011902,,
86,34199,,,0.7734375,0.5310088396072388,,
86,34249,,,0.765625,0.5434627532958984,,
86,34277,,,,,0.7316396236419678,0.5641713738441467
87,34299,,,0.7109375,0.577989935874939,,
87,34349,,,0.7734375,0.5332934856414795,,
87,34399,,,0.765625,0.5454522371292114,,
87,34449,,,0.765625,0.5362138748168945,,
87,34499,,,0.6796875,0.5879999995231628,,
87,34549,,,0.71875,0.5545077323913574,,
87,34599,,,0.6328125,0.6134520769119263,,
87,34649,,,0.7734375,0.5537479519844055,,
87,34671,,,,,0.7320098280906677,0.5641119480133057
88,34699,,,0.7890625,0.5496028661727905,,
88,34749,,,0.765625,0.5464584231376648,,
88,34799,,,0.6875,0.5795567631721497,,
88,34849,,,0.6875,0.5876830816268921,,
88,34899,,,0.71875,0.5785685181617737,,
88,34949,,,0.75,0.54608553647995,,
88,34999,,,0.6796875,0.5826265811920166,,
88,35049,,,0.7109375,0.5841203331947327,,
88,35065,,,,,0.73256516456604,0.5640645027160645
89,35099,,,0.7421875,0.5472772121429443,,
89,35149,,,0.8046875,0.5216318368911743,,
89,35199,,,0.7578125,0.5662063360214233,,
89,35249,,,0.7265625,0.5652053356170654,,
89,35299,,,0.8046875,0.5346724987030029,,
89,35349,,,0.7265625,0.5734647512435913,,
89,35399,,,0.7109375,0.5845945477485657,,
89,35449,,,0.765625,0.5606228113174438,,
89,35459,,,,,0.7326114177703857,0.5640287399291992
90,35499,,,0.7421875,0.5592770576477051,,
90,35549,,,0.7265625,0.5765253305435181,,
90,35599,,,0.7421875,0.5729455947875977,,
90,35649,,,0.6796875,0.5873568058013916,,
90,35699,,,0.6796875,0.5759713649749756,,
90,35749,,,0.7734375,0.5651261806488037,,
90,35799,,,0.75,0.5668365359306335,,
90,35849,,,0.7734375,0.5371282696723938,,
90,35853,,,,,0.7327039837837219,0.5639979243278503
91,35899,,,0.734375,0.5495337247848511,,
91,35949,,,0.765625,0.566388726234436,,
91,35999,,,0.7890625,0.5622982978820801,,
91,36049,,,0.75,0.5502164363861084,,
91,36099,,,0.7265625,0.577768087387085,,
91,36149,,,0.734375,0.5713074207305908,,
91,36199,,,0.734375,0.5808023810386658,,
91,36247,,,,,0.7328428030014038,0.5639687776565552
92,36249,,,0.7421875,0.5471175312995911,,
92,36299,,,0.78125,0.5437681078910828,,
92,36349,,,0.75,0.5591061115264893,,
92,36399,,,0.6328125,0.5993484258651733,,
92,36449,,,0.8359375,0.5300110578536987,,
92,36499,,,0.75,0.5588597059249878,,
92,36549,,,0.8046875,0.5242177844047546,,
92,36599,,,0.6875,0.5912315845489502,,
92,36641,,,,,0.7331667542457581,0.5639442801475525
93,36649,,,0.6328125,0.607261061668396,,
93,36699,,,0.703125,0.590348482131958,,
93,36749,,,0.6953125,0.5716885924339294,,
93,36799,,,0.6875,0.5825406312942505,,
93,36849,,,0.7109375,0.5879515409469604,,
93,36899,,,0.7421875,0.5392324924468994,,
93,36949,,,0.7109375,0.5543086528778076,,
93,36999,,,0.6953125,0.5880850553512573,,
93,37035,,,,,0.7333055734634399,0.5639252066612244
94,37049,,,0.7421875,0.5660787224769592,,
94,37099,,,0.75,0.5582127571105957,,
94,37149,,,0.703125,0.577113151550293,,
94,37199,,,0.796875,0.5173977613449097,,
94,37249,,,0.7421875,0.5350921750068665,,
94,37299,,,0.734375,0.5512516498565674,,
94,37349,,,0.671875,0.5742546319961548,,
94,37399,,,0.6875,0.5815388560295105,,
94,37429,,,,,0.7340922951698303,0.5639461278915405
95,37449,,,0.7109375,0.5627874732017517,,
95,37499,,,0.7734375,0.5504447221755981,,
95,37549,,,0.703125,0.5695277452468872,,
95,37599,,,0.7265625,0.5951530933380127,,
95,37649,,,0.7734375,0.565000057220459,,
95,37699,,,0.6953125,0.5795118808746338,,
95,37749,,,0.765625,0.5564860105514526,,
95,37799,,,0.7421875,0.5696583986282349,,
95,37823,,,,,0.7335832118988037,0.5638942718505859
96,37849,,,0.703125,0.5690197944641113,,
96,37899,,,0.75,0.5468462705612183,,
96,37949,,,0.8125,0.5161499977111816,,
96,37999,,,0.734375,0.5755855441093445,,
96,38049,,,0.7109375,0.5707318782806396,,
96,38099,,,0.6875,0.5726355910301208,,
96,38149,,,0.71875,0.5891435146331787,,
96,38199,,,0.796875,0.5158376693725586,,
96,38217,,,,,0.7333518266677856,0.5638819932937622
97,38249,,,0.7578125,0.5588864684104919,,
97,38299,,,0.7734375,0.5493714809417725,,
97,38349,,,0.671875,0.5821493864059448,,
97,38399,,,0.7890625,0.5396238565444946,,
97,38449,,,0.7265625,0.5666176080703735,,
97,38499,,,0.765625,0.5608440637588501,,
97,38549,,,0.8125,0.5290405750274658,,
97,38599,,,0.75,0.5515137314796448,,
97,38611,,,,,0.7338609099388123,0.5638821721076965
98,38649,,,0.734375,0.5466374754905701,,
98,38699,,,0.6953125,0.5874400734901428,,
98,38749,,,0.796875,0.5127744674682617,,
98,38799,,,0.765625,0.5635626316070557,,
98,38849,,,0.734375,0.5582190752029419,,
98,38899,,,0.7734375,0.544461727142334,,
98,38949,,,0.7578125,0.5515902638435364,,
98,38999,,,0.6796875,0.5942577123641968,,
98,39005,,,,,0.7334906458854675,0.5638626217842102
99,39049,,,0.7734375,0.5499337315559387,,
99,39099,,,0.78125,0.54500412940979,,
99,39149,,,0.671875,0.5940617322921753,,
99,39199,,,0.7578125,0.5488271713256836,,
99,39249,,,0.6640625,0.5980519652366638,,
99,39299,,,0.734375,0.5506786704063416,,
99,39349,,,0.6796875,0.610992968082428,,
99,39399,,,0.8067227602005005,0.5036448240280151,,
99,39399,,,,,0.7342311143875122,0.5639143586158752
100,39400,0.8105310797691345,0.5324450731277466,,,,
